Date,Store_ID,Store_Size_SqFt,Department,Is_Holiday,Holiday_Name,Promotion_Discount,Temperature,Fuel_Price,CPI,Unemployment_Rate,Weekly_Sales
2023-04-14,Store_01,191958,Electronics,1,Easter,0.0,58.6,3.63,238.12,6.57,47015.52
2023-04-21,Store_01,191958,Electronics,0,None,0.0,59.1,3.67,237.62,6.53,32963.29
2023-04-28,Store_01,191958,Electronics,0,None,0.0,63.2,3.66,239.04,6.5,32767.77
2023-05-05,Store_01,191958,Electronics,0,None,0.0,60.1,3.73,238.07,6.63,33385.82
2023-05-12,Store_01,191958,Electronics,0,None,0.0,66.5,3.79,238.49,6.56,35325.26
2023-05-19,Store_01,191958,Electronics,0,None,0.07,75.3,3.71,239.25,6.44,38800.34
2023-05-26,Store_01,191958,Electronics,0,None,0.3,78.7,3.8,238.42,6.59,58246.2
2023-06-02,Store_01,191958,Electronics,0,None,0.0,75.6,3.76,239.34,6.51,32998.67
2023-06-09,Store_01,191958,Electronics,0,None,0.13,77.5,3.75,240.08,6.55,44871.41
2023-06-16,Store_01,191958,Electronics,0,None,0.18,78.7,3.79,238.81,6.51,45377.09
2023-06-23,Store_01,191958,Electronics,0,None,0.0,84.9,3.75,239.9,6.35,30224.88
2023-06-30,Store_01,191958,Electronics,0,None,0.27,86.2,3.77,240.13,6.36,52198.11
2023-07-07,Store_01,191958,Electronics,0,None,0.0,83.6,3.74,240.58,6.48,34895.27
2023-07-14,Store_01,191958,Electronics,0,None,0.0,83.9,3.89,239.77,6.45,32250.47
2023-07-21,Store_01,191958,Electronics,0,None,0.11,77.2,3.79,239.92,6.37,40409.26
2023-07-28,Store_01,191958,Electronics,0,None,0.0,86.0,3.75,241.03,6.36,31022.45
2023-08-04,Store_01,191958,Electronics,0,None,0.0,84.2,3.78,241.11,6.46,33414.4
2023-08-11,Store_01,191958,Electronics,0,None,0.17,82.9,3.76,241.28,6.26,43472.43
2023-08-18,Store_01,191958,Electronics,0,None,0.0,79.5,3.74,241.52,6.36,28096.8
2023-08-25,Store_01,191958,Electronics,0,None,0.0,79.2,3.76,241.2,6.27,32230.38
2023-09-01,Store_01,191958,Electronics,1,Labor_Day,0.0,78.1,3.75,241.85,6.25,48175.09
2023-09-08,Store_01,191958,Electronics,1,Labor_Day,0.11,73.2,3.67,242.07,6.37,56996.2
2023-09-15,Store_01,191958,Electronics,0,None,0.0,77.0,3.64,241.76,6.32,29709.5
2023-09-22,Store_01,191958,Electronics,0,None,0.0,72.5,3.64,243.24,6.31,27603.7
2023-09-29,Store_01,191958,Electronics,0,None,0.0,69.4,3.51,242.74,6.34,28333.22
2023-10-06,Store_01,191958,Electronics,0,None,0.0,63.9,3.52,242.1,6.19,27085.6
2023-10-13,Store_01,191958,Electronics,0,None,0.23,63.3,3.64,243.21,6.24,40379.36
2023-10-20,Store_01,191958,Electronics,0,None,0.0,63.9,3.62,242.59,6.13,27732.09
2023-10-27,Store_01,191958,Electronics,0,None,0.0,55.0,3.5,243.66,6.18,25614.14
2023-11-03,Store_01,191958,Electronics,0,None,0.22,52.7,3.51,244.04,6.12,38125.91
2023-11-10,Store_01,191958,Electronics,0,None,0.07,53.8,3.46,243.24,6.12,30485.22
2023-11-17,Store_01,191958,Electronics,0,None,0.0,52.3,3.57,244.33,6.16,24937.01
2023-11-24,Store_01,191958,Electronics,1,Thanksgiving_BlackFriday,0.0,45.0,3.43,244.24,6.0,57317.66
2023-12-01,Store_01,191958,Electronics,0,None,0.29,49.9,3.34,244.64,6.27,41323.14
2023-12-08,Store_01,191958,Electronics,0,None,0.0,44.1,3.26,245.37,5.95,26430.92
2023-12-15,Store_01,191958,Electronics,0,None,0.0,44.8,3.19,244.49,5.91,25547.29
2023-12-22,Store_01,191958,Electronics,1,Christmas_Holiday,0.28,41.1,3.25,244.43,6.13,88886.81
2023-12-29,Store_01,191958,Electronics,1,Christmas_Holiday,0.2,32.8,3.16,244.56,6.08,82077.53
2021-01-01,Store_01,191958,Grocery,0,None,0.13,31.5,3.23,214.14,8.42,34131.47
2021-01-08,Store_01,191958,Grocery,0,None,0.27,32.5,3.27,214.91,8.48,42837.8
2021-01-15,Store_01,191958,Grocery,0,None,0.0,37.8,3.27,214.88,8.5,29565.88
2021-01-22,Store_01,191958,Grocery,0,None,0.0,35.0,3.26,215.73,8.48,32917.69
2021-01-29,Store_01,191958,Grocery,0,None,0.0,36.8,3.35,215.32,8.52,30986.44
2021-02-05,Store_01,191958,Grocery,1,Super_Bowl,0.21,33.7,3.34,215.26,8.42,42788.48
2021-02-12,Store_01,191958,Grocery,1,Super_Bowl,0.0,39.4,3.46,216.89,8.55,35530.84
2021-02-19,Store_01,191958,Grocery,0,None,0.09,39.6,3.44,216.23,8.36,35712.22
2021-02-26,Store_01,191958,Grocery,0,None,0.12,38.0,3.44,216.57,8.64,38624.11
2021-03-05,Store_01,191958,Grocery,0,None,0.0,38.8,3.49,216.02,8.42,34855.39
2021-03-12,Store_01,191958,Grocery,0,None,0.0,43.2,3.56,216.65,8.25,34145.24
2021-03-19,Store_01,191958,Grocery,0,None,0.22,48.1,3.54,217.17,8.22,45156.31
2021-03-26,Store_01,191958,Grocery,1,Easter,0.0,50.6,3.56,216.73,8.36,43472.81
2021-04-02,Store_01,191958,Grocery,1,Easter,0.13,48.8,3.64,217.69,8.27,49806.48
2021-04-09,Store_01,191958,Grocery,1,Easter,0.08,45.8,3.66,217.39,8.35,44539.24
2021-04-16,Store_01,191958,Grocery,0,None,0.0,59.4,3.65,217.74,8.31,37829.56
2021-04-23,Store_01,191958,Grocery,0,None,0.0,56.4,3.67,217.78,8.24,38199.84
2021-04-30,Store_01,191958,Grocery,0,None,0.07,61.8,3.73,219.2,8.14,41126.71
2021-05-07,Store_01,191958,Grocery,0,None,0.0,68.3,3.66,218.45,8.06,40098.43
2021-05-14,Store_01,191958,Grocery,0,None,0.0,73.2,3.68,218.12,8.15,36790.19
2021-05-21,Store_01,191958,Grocery,0,None,0.0,68.5,3.73,219.26,8.27,40445.31
2021-05-28,Store_01,191958,Grocery,0,None,0.0,72.4,3.76,218.43,8.18,40823.69
2021-06-04,Store_01,191958,Grocery,0,None,0.0,81.3,3.8,219.34,8.02,40698.39
2021-06-11,Store_01,191958,Grocery,0,None,0.0,77.5,3.86,218.44,8.15,39682.3
2021-06-18,Store_01,191958,Grocery,0,None,0.0,79.6,3.84,218.95,8.15,40621.57
2021-06-25,Store_01,191958,Grocery,0,None,0.0,88.4,3.79,219.91,8.01,39609.22
2021-07-02,Store_01,191958,Grocery,0,None,0.0,86.2,3.8,220.37,8.1,36604.58
2021-07-09,Store_01,191958,Grocery,0,None,0.0,81.2,3.75,220.28,8.07,41259.28
2021-07-16,Store_01,191958,Grocery,0,None,0.0,82.3,3.79,220.33,7.94,39779.78
2021-07-23,Store_01,191958,Grocery,0,None,0.0,84.3,3.78,220.43,8.07,40263.58
2021-07-30,Store_01,191958,Grocery,0,None,0.0,85.1,3.8,220.03,8.08,36155.41
2021-08-06,Store_01,191958,Grocery,0,None,0.25,87.7,3.73,220.6,8.11,50556.83
2021-08-13,Store_01,191958,Grocery,0,None,0.0,90.2,3.79,220.92,8.09,36659.12
2021-08-20,Store_01,191958,Grocery,0,None,0.0,83.3,3.82,221.87,7.83,38033.31
2021-08-27,Store_01,191958,Grocery,0,None,0.19,78.0,3.73,221.71,7.86,45313.14
2021-09-03,Store_01,191958,Grocery,1,Labor_Day,0.26,79.7,3.73,220.85,7.99,53455.25
2021-09-10,Store_01,191958,Grocery,1,Labor_Day,0.0,73.6,3.73,222.09,7.97,39764.82
2021-09-17,Store_01,191958,Grocery,0,None,0.0,72.5,3.65,221.92,7.96,35513.44
2021-09-24,Store_01,191958,Grocery,0,None,0.0,75.7,3.66,221.97,8.28,31496.9
2021-10-01,Store_01,191958,Grocery,0,None,0.0,69.7,3.62,222.81,7.93,30738.01
2021-10-08,Store_01,191958,Grocery,0,None,0.0,70.5,3.6,223.21,7.97,32749.98
2021-10-15,Store_01,191958,Grocery,0,None,0.0,70.9,3.53,223.35,7.94,32113.29
2021-10-22,Store_01,191958,Grocery,0,None,0.0,62.2,3.54,222.66,7.89,31748.05
2021-10-29,Store_01,191958,Grocery,0,None,0.19,58.3,3.54,223.11,7.78,36057.14
2021-11-05,Store_01,191958,Grocery,0,None,0.0,59.7,3.55,223.63,7.87,29424.17
2021-11-12,Store_01,191958,Grocery,0,None,0.0,50.8,3.49,224.14,7.7,33387.23
2021-11-19,Store_01,191958,Grocery,0,None,0.0,50.0,3.52,223.61,7.74,29859.63
2021-11-26,Store_01,191958,Grocery,1,Thanksgiving_BlackFriday,0.13,44.5,3.34,223.95,7.7,50704.05
2021-12-03,Store_01,191958,Grocery,0,None,0.0,36.5,3.39,223.68,7.74,28212.18
2021-12-10,Store_01,191958,Grocery,0,None,0.0,37.4,3.32,223.82,7.95,27923.04
2021-12-17,Store_01,191958,Grocery,0,None,0.0,38.6,3.38,225.02,7.51,29454.68
2021-12-24,Store_01,191958,Grocery,1,Christmas_Holiday,0.28,37.0,3.2,225.49,7.75,57215.59
2021-12-31,Store_01,191958,Grocery,1,Christmas_Holiday,0.22,31.1,3.16,224.96,7.51,52409.86
2022-01-07,Store_01,191958,Grocery,0,None,0.3,32.4,3.13,225.69,7.6,47055.03
2022-01-14,Store_01,191958,Grocery,0,None,0.24,35.4,3.02,225.57,7.74,41165.06
2022-01-21,Store_01,191958,Grocery,0,None,0.0,34.6,3.07,225.25,7.63,35414.47
2022-01-28,Store_01,191958,Grocery,0,None,0.24,31.9,3.02,225.95,7.49,44289.25
2022-02-04,Store_01,191958,Grocery,0,None,0.0,27.7,3.03,226.73,7.52,34741.9
2022-02-11,Store_01,191958,Grocery,1,Super_Bowl,0.1,30.4,3.0,226.14,7.64,41171.74
2022-02-18,Store_01,191958,Grocery,0,None,0.0,35.5,3.05,227.13,7.48,33754.94
2022-02-25,Store_01,191958,Grocery,0,None,0.23,39.2,2.97,225.23,7.56,44343.37
2022-03-04,Store_01,191958,Grocery,0,None,0.0,41.4,2.86,227.14,7.53,36546.22
2022-03-11,Store_01,191958,Grocery,0,None,0.08,40.0,2.81,226.97,7.44,38815.86
2022-03-18,Store_01,191958,Grocery,0,None,0.0,47.3,2.85,226.97,7.7,36312.36
2022-03-25,Store_01,191958,Grocery,1,Easter,0.23,47.7,2.74,227.35,7.54,55866.72
2022-04-01,Store_01,191958,Grocery,1,Easter,0.22,51.9,2.87,226.51,7.26,54276.58
2022-04-08,Store_01,191958,Grocery,1,Easter,0.0,51.2,2.81,227.58,7.46,45375.64
2022-04-15,Store_01,191958,Grocery,1,Easter,0.27,53.2,2.7,228.06,7.36,58905.14
2022-04-22,Store_01,191958,Grocery,0,None,0.0,63.1,2.62,228.82,7.5,41866.46
2022-04-29,Store_01,191958,Grocery,0,None,0.0,57.8,2.75,228.01,7.31,38175.7
2022-05-06,Store_01,191958,Grocery,0,None,0.0,71.2,2.66,228.06,7.37,37790.13
2022-05-13,Store_01,191958,Grocery,0,None,0.0,67.2,2.71,228.4,7.41,40086.38
2022-05-20,Store_01,191958,Grocery,0,None,0.0,72.8,2.56,229.3,7.43,42851.98
2022-05-27,Store_01,191958,Grocery,0,None,0.0,74.1,2.6,229.2,7.21,40840.69
2022-06-03,Store_01,191958,Grocery,0,None,0.0,76.4,2.62,228.97,7.28,45144.59
2022-06-10,Store_01,191958,Grocery,0,None,0.0,80.7,2.61,229.68,7.25,41885.47
2022-06-17,Store_01,191958,Grocery,0,None,0.0,80.0,2.58,229.66,7.22,39419.58
2022-06-24,Store_01,191958,Grocery,0,None,0.0,82.4,2.63,230.29,7.44,41768.13
2022-07-01,Store_01,191958,Grocery,0,None,0.0,80.4,2.55,229.65,7.29,44557.61
2022-07-08,Store_01,191958,Grocery,0,None,0.0,86.4,2.59,230.03,7.11,41399.28
2022-07-15,Store_01,191958,Grocery,0,None,0.0,87.8,2.61,230.19,7.31,39008.88
2022-07-22,Store_01,191958,Grocery,0,None,0.0,86.5,2.64,229.85,7.41,37273.69
2022-07-29,Store_01,191958,Grocery,0,None,0.0,81.0,2.65,230.92,7.29,39219.5
2022-08-05,Store_01,191958,Grocery,0,None,0.0,84.9,2.57,231.09,7.02,38297.1
2022-08-12,Store_01,191958,Grocery,0,None,0.0,79.2,2.56,231.16,7.11,40772.77
2022-08-19,Store_01,191958,Grocery,0,None,0.0,79.5,2.72,231.23,7.26,36652.23
2022-08-26,Store_01,191958,Grocery,0,None,0.0,88.5,2.69,230.83,7.05,37616.37
2022-09-02,Store_01,191958,Grocery,1,Labor_Day,0.06,79.2,2.65,231.52,7.15,46809.46
2022-09-09,Store_01,191958,Grocery,1,Labor_Day,0.17,72.0,2.78,231.75,7.17,47007.31
2022-09-16,Store_01,191958,Grocery,0,None,0.0,77.2,2.73,231.71,6.98,35471.13
2022-09-23,Store_01,191958,Grocery,0,None,0.0,76.9,2.81,232.23,7.05,32702.9
2022-09-30,Store_01,191958,Grocery,0,None,0.0,67.7,2.78,232.7,6.72,35117.16
2022-10-07,Store_01,191958,Grocery,0,None,0.0,68.9,2.91,233.64,6.92,31280.16
2022-10-14,Store_01,191958,Grocery,0,None,0.28,66.4,2.92,232.97,6.98,41878.3
2022-10-21,Store_01,191958,Grocery,0,None,0.0,59.3,2.85,233.21,6.87,33072.07
2022-10-28,Store_01,191958,Grocery,0,None,0.0,58.8,2.94,233.23,7.14,33765.57
2022-11-04,Store_01,191958,Grocery,0,None,0.0,57.2,2.95,232.5,6.82,31620.21
2022-11-11,Store_01,191958,Grocery,0,None,0.0,46.2,3.02,233.64,6.9,32397.26
2022-11-18,Store_01,191958,Grocery,0,None,0.22,48.8,2.94,233.88,6.94,40014.36
2022-11-25,Store_01,191958,Grocery,1,Thanksgiving_BlackFriday,0.0,45.2,3.06,235.27,7.06,46697.91
2022-12-02,Store_01,191958,Grocery,0,None,0.0,43.2,3.11,234.13,6.75,31943.76
2022-12-09,Store_01,191958,Grocery,0,None,0.2,39.7,3.0,234.57,7.0,37465.69
2022-12-16,Store_01,191958,Grocery,0,None,0.22,38.5,3.07,234.6,6.87,40871.11
2022-12-23,Store_01,191958,Grocery,1,Christmas_Holiday,0.18,35.2,3.06,234.22,6.75,47944.18
2022-12-30,Store_01,191958,Grocery,1,Christmas_Holiday,0.0,39.8,3.19,235.57,6.88,41011.52
2023-01-06,Store_01,191958,Grocery,0,None,0.27,37.5,3.27,235.57,6.84,44164.0
2023-01-13,Store_01,191958,Grocery,0,None,0.0,35.3,3.35,235.78,6.74,32103.2
2023-01-20,Store_01,191958,Grocery,0,None,0.0,39.2,3.31,235.12,6.79,34420.77
2023-01-27,Store_01,191958,Grocery,0,None,0.0,36.1,3.43,236.47,6.73,33078.12
2023-02-03,Store_01,191958,Grocery,0,None,0.0,40.1,3.31,235.26,6.76,33017.36
2023-02-10,Store_01,191958,Grocery,1,Super_Bowl,0.14,39.0,3.33,236.45,6.8,45143.41
2023-02-17,Store_01,191958,Grocery,0,None,0.0,34.7,3.44,237.44,6.88,35359.85
2023-02-24,Store_01,191958,Grocery,0,None,0.0,40.1,3.5,236.04,6.58,34511.7
2023-03-03,Store_01,191958,Grocery,0,None,0.0,43.3,3.51,236.45,6.9,38167.89
2023-03-10,Store_01,191958,Grocery,0,None,0.0,42.8,3.44,236.97,6.48,40853.39
2023-03-17,Store_01,191958,Grocery,0,None,0.3,43.8,3.57,236.86,6.64,54198.53
2023-03-24,Store_01,191958,Grocery,0,None,0.0,53.2,3.53,236.53,6.7,37752.45
2023-03-31,Store_01,191958,Grocery,1,Easter,0.1,49.5,3.66,237.53,6.65,49760.05
2023-04-07,Store_01,191958,Grocery,1,Easter,0.29,57.6,3.67,237.16,6.55,65967.24
2023-04-14,Store_01,191958,Grocery,1,Easter,0.0,55.3,3.63,238.12,6.57,47622.71
2023-04-21,Store_01,191958,Grocery,0,None,0.0,58.9,3.67,237.62,6.53,41451.91
2023-04-28,Store_01,191958,Grocery,0,None,0.0,58.5,3.66,239.04,6.5,40199.31
2023-05-05,Store_01,191958,Grocery,0,None,0.0,66.5,3.73,238.07,6.63,40985.08
2023-05-12,Store_01,191958,Grocery,0,None,0.0,67.7,3.79,238.49,6.56,43286.41
2023-05-19,Store_01,191958,Grocery,0,None,0.0,74.9,3.71,239.25,6.44,42341.58
2023-05-26,Store_01,191958,Grocery,0,None,0.0,71.8,3.8,238.42,6.59,44360.11
2023-06-02,Store_01,191958,Grocery,0,None,0.0,73.7,3.76,239.34,6.51,42077.44
2023-06-09,Store_01,191958,Grocery,0,None,0.0,79.4,3.75,240.08,6.55,37019.85
2023-06-16,Store_01,191958,Grocery,0,None,0.0,78.0,3.79,238.81,6.51,42125.85
2023-06-23,Store_01,191958,Grocery,0,None,0.0,85.3,3.75,239.9,6.35,40035.34
2023-06-30,Store_01,191958,Grocery,0,None,0.0,84.8,3.77,240.13,6.36,43650.91
2023-07-07,Store_01,191958,Grocery,0,None,0.0,87.6,3.74,240.58,6.48,43052.75
2023-07-14,Store_01,191958,Grocery,0,None,0.0,87.0,3.89,239.77,6.45,43807.58
2023-07-21,Store_01,191958,Grocery,0,None,0.0,88.5,3.79,239.92,6.37,40516.98
2023-07-28,Store_01,191958,Grocery,0,None,0.0,86.3,3.75,241.03,6.36,40843.29
2023-08-04,Store_01,191958,Grocery,0,None,0.0,84.7,3.78,241.11,6.46,39465.51
2023-08-11,Store_01,191958,Grocery,0,None,0.0,84.9,3.76,241.28,6.26,40051.18
2023-08-18,Store_01,191958,Grocery,0,None,0.12,86.0,3.74,241.52,6.36,45403.68
2023-08-25,Store_01,191958,Grocery,0,None,0.0,80.7,3.76,241.2,6.27,39908.05
2023-09-01,Store_01,191958,Grocery,1,Labor_Day,0.0,74.7,3.75,241.85,6.25,43528.54
2023-09-08,Store_01,191958,Grocery,1,Labor_Day,0.0,77.2,3.67,242.07,6.37,44220.04
2023-09-15,Store_01,191958,Grocery,0,None,0.0,74.3,3.64,241.76,6.32,37614.96
2023-09-22,Store_01,191958,Grocery,0,None,0.28,72.2,3.64,243.24,6.31,47310.24
2023-09-29,Store_01,191958,Grocery,0,None,0.0,69.4,3.51,242.74,6.34,34894.9
2023-10-06,Store_01,191958,Grocery,0,None,0.0,66.5,3.52,242.1,6.19,36454.33
2023-10-13,Store_01,191958,Grocery,0,None,0.27,58.4,3.64,243.21,6.24,44283.38
2023-10-20,Store_01,191958,Grocery,0,None,0.0,61.1,3.62,242.59,6.13,33501.75
2023-10-27,Store_01,191958,Grocery,0,None,0.0,50.9,3.5,243.66,6.18,32461.98
2023-11-03,Store_01,191958,Grocery,0,None,0.0,59.7,3.51,244.04,6.12,31168.82
2023-11-10,Store_01,191958,Grocery,0,None,0.0,50.6,3.46,243.24,6.12,31106.26
2023-11-17,Store_01,191958,Grocery,0,None,0.22,50.5,3.57,244.33,6.16,38560.09
2023-11-24,Store_01,191958,Grocery,1,Thanksgiving_BlackFriday,0.16,48.4,3.43,244.24,6.0,54692.4
2023-12-01,Store_01,191958,Grocery,0,None,0.0,45.3,3.34,244.64,6.27,29887.12
2023-12-08,Store_01,191958,Grocery,0,None,0.0,39.2,3.26,245.37,5.95,32930.18
2023-12-15,Store_01,191958,Grocery,0,None,0.0,38.8,3.19,244.49,5.91,30235.95
2023-12-22,Store_01,191958,Grocery,1,Christmas_Holiday,0.0,42.2,3.25,244.43,6.13,46305.79
2023-12-29,Store_01,191958,Grocery,1,Christmas_Holiday,0.0,38.0,3.16,244.56,6.08,46687.24
2021-01-01,Store_01,191958,Home_Garden,0,None,0.0,37.2,3.23,214.14,8.42,15540.44
2021-01-08,Store_01,191958,Home_Garden,0,None,0.0,36.4,3.27,214.91,8.48,16103.84
2021-01-15,Store_01,191958,Home_Garden,0,None,0.0,42.2,3.27,214.88,8.5,17135.42
2021-01-22,Store_01,191958,Home_Garden,0,None,0.0,40.9,3.26,215.73,8.48,16323.99
2021-01-29,Store_01,191958,Home_Garden,0,None,0.17,31.4,3.35,215.32,8.52,20274.65
2021-02-05,Store_01,191958,Home_Garden,1,Super_Bowl,0.0,36.4,3.34,215.26,8.42,19248.97
2021-02-12,Store_01,191958,Home_Garden,1,Super_Bowl,0.0,38.0,3.46,216.89,8.55,19098.05
2021-02-19,Store_01,191958,Home_Garden,0,None,0.0,38.7,3.44,216.23,8.36,18168.9
2021-02-26,Store_01,191958,Home_Garden,0,None,0.0,38.3,3.44,216.57,8.64,17961.94
2021-03-05,Store_01,191958,Home_Garden,0,None,0.0,37.8,3.49,216.02,8.42,19213.65
2021-03-12,Store_01,191958,Home_Garden,0,None,0.0,43.3,3.56,216.65,8.25,17639.53
2021-03-19,Store_01,191958,Home_Garden,0,None,0.0,43.3,3.54,217.17,8.22,18608.42
2021-03-26,Store_01,191958,Home_Garden,1,Easter,0.0,52.5,3.56,216.73,8.36,23922.51
2021-04-02,Store_01,191958,Home_Garden,1,Easter,0.0,50.3,3.64,217.69,8.27,21890.35
2021-04-09,Store_01,191958,Home_Garden,1,Easter,0.0,54.9,3.66,217.39,8.35,22652.22
2021-04-16,Store_01,191958,Home_Garden,0,None,0.0,61.5,3.65,217.74,8.31,26660.85
2021-04-23,Store_01,191958,Home_Garden,0,None,0.0,59.5,3.67,217.78,8.24,28405.55
2021-04-30,Store_01,191958,Home_Garden,0,None,0.0,62.4,3.73,219.2,8.14,28029.83
2021-05-07,Store_01,191958,Home_Garden,0,None,0.0,57.2,3.66,218.45,8.06,29748.67
2021-05-14,Store_01,191958,Home_Garden,0,None,0.0,68.1,3.68,218.12,8.15,26906.06
2021-05-21,Store_01,191958,Home_Garden,0,None,0.0,72.8,3.73,219.26,8.27,29182.01
2021-05-28,Store_01,191958,Home_Garden,0,None,0.0,72.6,3.76,218.43,8.18,29072.17
2021-06-04,Store_01,191958,Home_Garden,0,None,0.0,78.1,3.8,219.34,8.02,28643.83
2021-06-11,Store_01,191958,Home_Garden,0,None,0.24,80.9,3.86,218.44,8.15,40301.49
2021-06-18,Store_01,191958,Home_Garden,0,None,0.0,84.1,3.84,218.95,8.15,28460.18
2021-06-25,Store_01,191958,Home_Garden,0,None,0.17,85.3,3.79,219.91,8.01,35625.85
2021-07-02,Store_01,191958,Home_Garden,0,None,0.0,81.1,3.8,220.37,8.1,27690.36
2021-07-09,Store_01,191958,Home_Garden,0,None,0.25,82.6,3.75,220.28,8.07,39264.57
2021-07-16,Store_01,191958,Home_Garden,0,None,0.0,86.6,3.79,220.33,7.94,27590.27
2021-07-23,Store_01,191958,Home_Garden,0,None,0.0,82.5,3.78,220.43,8.07,20677.06
2021-07-30,Store_01,191958,Home_Garden,0,None,0.15,85.1,3.8,220.03,8.08,24656.45
2021-08-06,Store_01,191958,Home_Garden,0,None,0.0,82.0,3.73,220.6,8.11,20993.73
2021-08-13,Store_01,191958,Home_Garden,0,None,0.0,82.8,3.79,220.92,8.09,18794.86
2021-08-20,Store_01,191958,Home_Garden,0,None,0.0,81.7,3.82,221.87,7.83,19767.29
2021-08-27,Store_01,191958,Home_Garden,0,None,0.0,81.4,3.73,221.71,7.86,18733.12
2021-09-03,Store_01,191958,Home_Garden,1,Labor_Day,0.0,79.7,3.73,220.85,7.99,18645.75
2021-09-10,Store_01,191958,Home_Garden,1,Labor_Day,0.0,77.1,3.73,222.09,7.97,20289.84
2021-09-17,Store_01,191958,Home_Garden,0,None,0.0,74.8,3.65,221.92,7.96,18979.11
2021-09-24,Store_01,191958,Home_Garden,0,None,0.0,68.7,3.66,221.97,8.28,18222.76
2021-10-01,Store_01,191958,Home_Garden,0,None,0.0,73.0,3.62,222.81,7.93,18006.4
2021-10-08,Store_01,191958,Home_Garden,0,None,0.0,64.5,3.6,223.21,7.97,16141.46
2021-10-15,Store_01,191958,Home_Garden,0,None,0.21,62.9,3.53,223.35,7.94,22485.97
2021-10-22,Store_01,191958,Home_Garden,0,None,0.0,60.0,3.54,222.66,7.89,16640.47
2021-10-29,Store_01,191958,Home_Garden,0,None,0.0,57.5,3.54,223.11,7.78,16051.04
2021-11-05,Store_01,191958,Home_Garden,0,None,0.14,57.4,3.55,223.63,7.87,20792.84
2021-11-12,Store_01,191958,Home_Garden,0,None,0.0,49.7,3.49,224.14,7.7,16407.7
2021-11-19,Store_01,191958,Home_Garden,0,None,0.0,49.0,3.52,223.61,7.74,15952.28
2021-11-26,Store_01,191958,Home_Garden,1,Thanksgiving_BlackFriday,0.22,48.1,3.34,223.95,7.7,26457.89
2021-12-03,Store_01,191958,Home_Garden,0,None,0.0,43.0,3.39,223.68,7.74,16268.84
2021-12-10,Store_01,191958,Home_Garden,0,None,0.0,38.8,3.32,223.82,7.95,15971.9
2021-12-17,Store_01,191958,Home_Garden,0,None,0.0,40.0,3.38,225.02,7.51,16065.53
2021-12-24,Store_01,191958,Home_Garden,1,Christmas_Holiday,0.14,37.0,3.2,225.49,7.75,25534.14
2021-12-31,Store_01,191958,Home_Garden,1,Christmas_Holiday,0.0,38.4,3.16,224.96,7.51,19914.07
2022-01-07,Store_01,191958,Home_Garden,0,None,0.0,32.1,3.13,225.69,7.6,17635.74
2022-01-14,Store_01,191958,Home_Garden,0,None,0.0,34.2,3.02,225.57,7.74,17409.85
2022-01-21,Store_01,191958,Home_Garden,0,None,0.0,31.6,3.07,225.25,7.63,17015.68
2022-01-28,Store_01,191958,Home_Garden,0,None,0.0,36.3,3.02,225.95,7.49,16367.14
2022-02-04,Store_01,191958,Home_Garden,0,None,0.21,38.2,3.03,226.73,7.52,23040.5
2022-02-11,Store_01,191958,Home_Garden,1,Super_Bowl,0.0,40.0,3.0,226.14,7.64,21298.62
2022-02-18,Store_01,191958,Home_Garden,0,None,0.27,35.6,3.05,227.13,7.48,25590.92
2022-02-25,Store_01,191958,Home_Garden,0,None,0.08,35.2,2.97,225.23,7.56,19674.7
2022-03-04,Store_01,191958,Home_Garden,0,None,0.0,41.6,2.86,227.14,7.53,18855.02
2022-03-11,Store_01,191958,Home_Garden,0,None,0.0,40.4,2.81,226.97,7.44,19983.26
2022-03-18,Store_01,191958,Home_Garden,0,None,0.0,38.6,2.85,226.97,7.7,19714.6
2022-03-25,Store_01,191958,Home_Garden,1,Easter,0.0,47.6,2.74,227.35,7.54,24136.21
2022-04-01,Store_01,191958,Home_Garden,1,Easter,0.24,51.8,2.87,226.51,7.26,31851.2
2022-04-08,Store_01,191958,Home_Garden,1,Easter,0.0,58.7,2.81,227.58,7.46,23683.2
2022-04-15,Store_01,191958,Home_Garden,1,Easter,0.12,58.8,2.7,228.06,7.36,37220.2
2022-04-22,Store_01,191958,Home_Garden,0,None,0.0,64.6,2.62,228.82,7.5,29200.71
2022-04-29,Store_01,191958,Home_Garden,0,None,0.0,59.0,2.75,228.01,7.31,28534.55
2022-05-06,Store_01,191958,Home_Garden,0,None,0.0,66.7,2.66,228.06,7.37,25957.81
2022-05-13,Store_01,191958,Home_Garden,0,None,0.0,66.1,2.71,228.4,7.41,28617.47
2022-05-20,Store_01,191958,Home_Garden,0,None,0.0,66.7,2.56,229.3,7.43,28077.3
2022-05-27,Store_01,191958,Home_Garden,0,None,0.0,74.1,2.6,229.2,7.21,29008.87
2022-06-03,Store_01,191958,Home_Garden,0,None,0.0,77.3,2.62,228.97,7.28,28808.89
2022-06-10,Store_01,191958,Home_Garden,0,None,0.0,76.8,2.61,229.68,7.25,28632.86
2022-06-17,Store_01,191958,Home_Garden,0,None,0.0,79.6,2.58,229.66,7.22,29504.87
2022-06-24,Store_01,191958,Home_Garden,0,None,0.25,86.4,2.63,230.29,7.44,38814.97
2022-07-01,Store_01,191958,Home_Garden,0,None,0.0,88.1,2.55,229.65,7.29,27943.51
2022-07-08,Store_01,191958,Home_Garden,0,None,0.0,80.5,2.59,230.03,7.11,28433.87
