Date,Store_ID,Store_Name,City,State,Department,Weekly_Sales,Promotion_Discount,Is_Holiday,Holiday_Name,Temperature_C,Fuel_Price_INR,CPI,Unemployment_Rate,Store_Size_SqFt
2024-01-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,369607.45,0.15,1,Republic_Day_Mega_Sale,29.4,97.05,182.3,7.19,140000
2024-01-26,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,285569.35,0.15,1,Republic_Day_Mega_Sale,28.4,97.05,182.3,7.19,140000
2024-01-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,683790.96,0.15,1,Republic_Day_Mega_Sale,14.5,97.05,182.3,7.19,150000
2024-01-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,1313654.32,0.2,1,Republic_Day_Mega_Sale,13.1,97.05,182.3,7.19,150000
2024-01-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,615082.74,0.2,1,Republic_Day_Mega_Sale,13.5,97.05,182.3,7.19,150000
2024-01-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,431982.44,0.15,1,Republic_Day_Mega_Sale,13.6,97.05,182.3,7.19,150000
2024-01-26,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,296783.28,0.15,1,Republic_Day_Mega_Sale,13.4,97.05,182.3,7.19,150000
2024-01-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,593719.9,0.15,1,Republic_Day_Mega_Sale,32.8,97.05,182.3,7.19,125000
2024-01-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,1030822.24,0.2,1,Republic_Day_Mega_Sale,33.4,97.05,182.3,7.19,125000
2024-01-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,531937.52,0.2,1,Republic_Day_Mega_Sale,32.3,97.05,182.3,7.19,125000
2024-01-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,329116.63,0.15,1,Republic_Day_Mega_Sale,34.8,97.05,182.3,7.19,125000
2024-01-26,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,250751.12,0.15,1,Republic_Day_Mega_Sale,33.0,97.05,182.3,7.19,125000
2024-01-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,588625.01,0.15,1,Republic_Day_Mega_Sale,22.9,97.05,182.3,7.19,130000
2024-01-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,1067681.08,0.2,1,Republic_Day_Mega_Sale,23.1,97.05,182.3,7.19,130000
2024-01-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,467482.47,0.2,1,Republic_Day_Mega_Sale,22.5,97.05,182.3,7.19,130000
2024-01-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,380456.32,0.15,1,Republic_Day_Mega_Sale,24.8,97.05,182.3,7.19,130000
2024-01-26,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,273262.55,0.15,1,Republic_Day_Mega_Sale,24.0,97.05,182.3,7.19,130000
2024-01-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,538418.43,0.15,1,Republic_Day_Mega_Sale,23.7,97.05,182.3,7.19,110000
2024-01-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,983169.86,0.2,1,Republic_Day_Mega_Sale,22.5,97.05,182.3,7.19,110000
2024-01-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,485928.51,0.2,1,Republic_Day_Mega_Sale,22.0,97.05,182.3,7.19,110000
2024-01-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,374629.23,0.15,1,Republic_Day_Mega_Sale,22.7,97.05,182.3,7.19,110000
2024-01-26,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,230736.7,0.15,1,Republic_Day_Mega_Sale,24.3,97.05,182.3,7.19,110000
2024-01-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,568696.75,0.15,1,Republic_Day_Mega_Sale,26.0,97.05,182.3,7.19,95000
2024-01-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,957773.77,0.2,1,Republic_Day_Mega_Sale,27.1,97.05,182.3,7.19,95000
2024-01-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,492030.34,0.2,1,Republic_Day_Mega_Sale,28.8,97.05,182.3,7.19,95000
2024-01-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,315489.59,0.15,1,Republic_Day_Mega_Sale,27.4,97.05,182.3,7.19,95000
2024-01-26,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,236237.86,0.15,1,Republic_Day_Mega_Sale,26.3,97.05,182.3,7.19,95000
2024-01-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,618523.34,0.15,1,Republic_Day_Mega_Sale,29.2,97.05,182.3,7.19,120000
2024-01-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,973380.32,0.2,1,Republic_Day_Mega_Sale,31.6,97.05,182.3,7.19,120000
2024-01-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,543522.61,0.2,1,Republic_Day_Mega_Sale,31.6,97.05,182.3,7.19,120000
2024-01-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,354708.43,0.15,1,Republic_Day_Mega_Sale,31.2,97.05,182.3,7.19,120000
2024-01-26,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,258420.71,0.15,1,Republic_Day_Mega_Sale,31.6,97.05,182.3,7.19,120000
2024-01-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,483844.73,0.15,1,Republic_Day_Mega_Sale,15.3,97.05,182.3,7.19,85000
2024-01-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,832725.19,0.2,1,Republic_Day_Mega_Sale,13.4,97.05,182.3,7.19,85000
2024-01-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,444475.58,0.2,1,Republic_Day_Mega_Sale,13.1,97.05,182.3,7.19,85000
2024-01-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,310107.35,0.15,1,Republic_Day_Mega_Sale,14.8,97.05,182.3,7.19,85000
2024-01-26,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,221803.18,0.15,1,Republic_Day_Mega_Sale,13.9,97.05,182.3,7.19,85000
2024-01-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,526587.2,0.15,1,Republic_Day_Mega_Sale,28.7,97.05,182.3,7.19,90000
2024-01-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,913615.32,0.2,1,Republic_Day_Mega_Sale,30.1,97.05,182.3,7.19,90000
2024-01-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,503172.55,0.2,1,Republic_Day_Mega_Sale,28.4,97.05,182.3,7.19,90000
2024-01-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,347749.94,0.15,1,Republic_Day_Mega_Sale,28.9,97.05,182.3,7.19,90000
2024-01-26,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,239715.33,0.15,1,Republic_Day_Mega_Sale,28.4,97.05,182.3,7.19,90000
2024-02-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,506567.74,0.1,0,Regular_Week,33.5,98.88,182.4,7.03,165000
2024-02-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,679463.3,0.0,0,Regular_Week,33.7,98.88,182.4,7.03,165000
2024-02-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,380012.22,0.0,0,Regular_Week,33.6,98.88,182.4,7.03,165000
2024-02-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,263848.36,0.0,0,Regular_Week,31.4,98.88,182.4,7.03,165000
2024-02-02,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,213457.95,0.0,0,Regular_Week,33.6,98.88,182.4,7.03,165000
2024-02-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,545852.67,0.15,0,Regular_Week,27.4,98.88,182.4,7.03,140000
2024-02-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,712260.72,0.0,0,Regular_Week,25.8,98.88,182.4,7.03,140000
2024-02-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,342355.51,0.0,0,Regular_Week,26.9,98.88,182.4,7.03,140000
2024-02-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,306454.22,0.15,0,Regular_Week,25.8,98.88,182.4,7.03,140000
2024-02-02,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,209404.98,0.15,0,Regular_Week,26.5,98.88,182.4,7.03,140000
2024-02-02,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,443316.95,0.0,0,Regular_Week,30.1,98.88,182.4,7.03,150000
2024-02-02,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,697824.06,0.0,0,Regular_Week,29.6,98.88,182.4,7.03,150000
2024-02-02,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,365819.5,0.0,0,Regular_Week,29.4,98.88,182.4,7.03,150000
2024-02-02,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,265575.74,0.0,0,Regular_Week,29.3,98.88,182.4,7.03,150000
2024-02-02,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,188205.06,0.0,0,Regular_Week,29.6,98.88,182.4,7.03,150000
2024-02-02,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,361177.1,0.0,0,Regular_Week,32.4,98.88,182.4,7.03,125000
2024-02-02,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,649354.24,0.1,0,Regular_Week,32.4,98.88,182.4,7.03,125000
2024-02-02,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,292888.14,0.05,0,Regular_Week,34.9,98.88,182.4,7.03,125000
2024-02-02,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,285253.58,0.15,0,Regular_Week,32.6,98.88,182.4,7.03,125000
2024-02-02,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,182032.36,0.0,0,Regular_Week,34.5,98.88,182.4,7.03,125000
2024-02-02,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,417071.85,0.05,0,Regular_Week,23.0,98.88,182.4,7.03,130000
2024-02-02,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,731333.43,0.1,0,Regular_Week,22.9,98.88,182.4,7.03,130000
2024-02-02,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,354999.85,0.05,0,Regular_Week,24.4,98.88,182.4,7.03,130000
2024-02-02,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,291427.65,0.15,0,Regular_Week,25.3,98.88,182.4,7.03,130000
2024-02-02,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,179711.69,0.05,0,Regular_Week,23.1,98.88,182.4,7.03,130000
2024-02-02,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,436195.04,0.15,0,Regular_Week,21.9,98.88,182.4,7.03,110000
2024-02-02,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,539681.3,0.0,0,Regular_Week,22.4,98.88,182.4,7.03,110000
2024-02-02,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,294511.91,0.0,0,Regular_Week,23.2,98.88,182.4,7.03,110000
2024-02-02,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,223929.74,0.0,0,Regular_Week,22.2,98.88,182.4,7.03,110000
2024-02-02,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,165360.14,0.0,0,Regular_Week,23.6,98.88,182.4,7.03,110000
2024-02-02,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,360271.14,0.1,0,Regular_Week,30.1,98.88,182.4,7.03,95000
2024-02-02,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,508136.88,0.0,0,Regular_Week,28.2,98.88,182.4,7.03,95000
2024-02-02,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,294098.03,0.05,0,Regular_Week,28.0,98.88,182.4,7.03,95000
2024-02-02,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,258175.9,0.1,0,Regular_Week,30.6,98.88,182.4,7.03,95000
2024-02-02,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,147376.46,0.0,0,Regular_Week,29.0,98.88,182.4,7.03,95000
2024-02-02,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,447020.64,0.1,0,Regular_Week,32.8,98.88,182.4,7.03,120000
2024-02-02,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,755211.04,0.15,0,Regular_Week,32.6,98.88,182.4,7.03,120000
2024-02-02,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,332335.43,0.05,0,Regular_Week,30.9,98.88,182.4,7.03,120000
2024-02-02,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,256249.01,0.15,0,Regular_Week,30.6,98.88,182.4,7.03,120000
2024-02-02,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,164698.62,0.0,0,Regular_Week,32.6,98.88,182.4,7.03,120000
2024-02-02,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,341179.63,0.0,0,Regular_Week,29.1,98.88,182.4,7.03,85000
2024-02-02,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,541667.21,0.1,0,Regular_Week,31.3,98.88,182.4,7.03,85000
2024-02-02,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,268695.46,0.0,0,Regular_Week,31.3,98.88,182.4,7.03,85000
2024-02-02,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,190902.98,0.0,0,Regular_Week,30.2,98.88,182.4,7.03,85000
2024-02-02,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,158255.98,0.0,0,Regular_Week,31.3,98.88,182.4,7.03,85000
2024-02-02,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,331075.57,0.0,0,Regular_Week,31.4,98.88,182.4,7.03,90000
2024-02-02,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,650662.24,0.15,0,Regular_Week,31.1,98.88,182.4,7.03,90000
2024-02-02,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,289845.1,0.0,0,Regular_Week,30.3,98.88,182.4,7.03,90000
2024-02-02,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,206363.87,0.0,0,Regular_Week,31.1,98.88,182.4,7.03,90000
2024-02-02,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,155552.16,0.1,0,Regular_Week,30.2,98.88,182.4,7.03,90000
2024-02-09,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,566546.52,0.1,0,Regular_Week,32.8,97.34,182.4,7.35,165000
2024-02-09,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,839412.63,0.1,0,Regular_Week,31.8,97.34,182.4,7.35,165000
2024-02-09,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,390332.3,0.0,0,Regular_Week,32.9,97.34,182.4,7.35,165000
2024-02-09,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,294242.6,0.0,0,Regular_Week,32.4,97.34,182.4,7.35,165000
2024-02-09,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,186201.05,0.0,0,Regular_Week,31.4,97.34,182.4,7.35,165000
2024-02-09,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,453747.3,0.05,0,Regular_Week,24.3,97.34,182.4,7.35,140000
2024-02-09,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,586372.96,0.0,0,Regular_Week,23.1,97.34,182.4,7.35,140000
2024-02-09,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,352003.16,0.0,0,Regular_Week,22.4,97.34,182.4,7.35,140000
2024-02-09,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,247193.54,0.0,0,Regular_Week,22.3,97.34,182.4,7.35,140000
2024-02-09,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,196791.13,0.0,0,Regular_Week,24.3,97.34,182.4,7.35,140000
2024-02-09,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,531475.24,0.15,0,Regular_Week,30.8,97.34,182.4,7.35,150000
2024-02-09,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,656630.7,0.0,0,Regular_Week,30.7,97.34,182.4,7.35,150000
2024-02-09,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,369905.5,0.05,0,Regular_Week,29.9,97.34,182.4,7.35,150000
2024-02-09,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,235092.16,0.0,0,Regular_Week,29.1,97.34,182.4,7.35,150000
2024-02-09,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,214201.79,0.0,0,Regular_Week,30.9,97.34,182.4,7.35,150000
2024-02-09,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,386425.12,0.0,0,Regular_Week,34.0,97.34,182.4,7.35,125000
2024-02-09,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,581096.0,0.0,0,Regular_Week,33.4,97.34,182.4,7.35,125000
2024-02-09,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,322801.79,0.0,0,Regular_Week,33.2,97.34,182.4,7.35,125000
2024-02-09,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,205179.53,0.0,0,Regular_Week,32.6,97.34,182.4,7.35,125000
2024-02-09,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,180484.19,0.05,0,Regular_Week,32.3,97.34,182.4,7.35,125000
2024-02-09,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,382893.69,0.0,0,Regular_Week,21.8,97.34,182.4,7.35,130000
2024-02-09,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,590044.39,0.0,0,Regular_Week,23.0,97.34,182.4,7.35,130000
2024-02-09,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,327104.4,0.0,0,Regular_Week,22.0,97.34,182.4,7.35,130000
2024-02-09,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,230285.56,0.0,0,Regular_Week,22.3,97.34,182.4,7.35,130000
2024-02-09,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,193568.66,0.0,0,Regular_Week,21.8,97.34,182.4,7.35,130000
2024-02-09,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,460243.94,0.15,0,Regular_Week,24.6,97.34,182.4,7.35,110000
2024-02-09,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,526994.09,0.0,0,Regular_Week,24.8,97.34,182.4,7.35,110000
2024-02-09,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,257849.78,0.0,0,Regular_Week,26.8,97.34,182.4,7.35,110000
2024-02-09,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,225166.86,0.0,0,Regular_Week,25.1,97.34,182.4,7.35,110000
2024-02-09,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,172954.98,0.0,0,Regular_Week,26.7,97.34,182.4,7.35,110000
2024-02-09,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,363620.42,0.0,0,Regular_Week,27.7,97.34,182.4,7.35,95000
2024-02-09,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,537923.33,0.0,0,Regular_Week,27.6,97.34,182.4,7.35,95000
2024-02-09,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,281933.03,0.0,0,Regular_Week,27.3,97.34,182.4,7.35,95000
2024-02-09,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,239947.01,0.1,0,Regular_Week,26.2,97.34,182.4,7.35,95000
2024-02-09,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,164854.64,0.05,0,Regular_Week,26.1,97.34,182.4,7.35,95000
2024-02-09,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,405161.04,0.0,0,Regular_Week,30.7,97.34,182.4,7.35,120000
2024-02-09,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,720533.9,0.15,0,Regular_Week,28.4,97.34,182.4,7.35,120000
2024-02-09,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,330485.75,0.0,0,Regular_Week,29.8,97.34,182.4,7.35,120000
2024-02-09,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,244112.21,0.0,0,Regular_Week,28.6,97.34,182.4,7.35,120000
2024-02-09,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,158347.05,0.0,0,Regular_Week,28.9,97.34,182.4,7.35,120000
2024-02-09,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,386649.49,0.1,0,Regular_Week,30.4,97.34,182.4,7.35,85000
2024-02-09,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,510850.18,0.05,0,Regular_Week,31.0,97.34,182.4,7.35,85000
2024-02-09,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,271078.22,0.0,0,Regular_Week,31.2,97.34,182.4,7.35,85000
2024-02-09,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,204290.47,0.05,0,Regular_Week,31.5,97.34,182.4,7.35,85000
2024-02-09,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,145253.55,0.0,0,Regular_Week,29.6,97.34,182.4,7.35,85000
2024-02-09,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,326312.82,0.0,0,Regular_Week,32.5,97.34,182.4,7.35,90000
2024-02-09,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,478214.79,0.0,0,Regular_Week,34.0,97.34,182.4,7.35,90000
2024-02-09,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,349490.81,0.15,0,Regular_Week,33.3,97.34,182.4,7.35,90000
2024-02-09,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,212945.6,0.05,0,Regular_Week,32.4,97.34,182.4,7.35,90000
2024-02-09,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,158603.04,0.0,0,Regular_Week,33.4,97.34,182.4,7.35,90000
2024-02-16,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,506028.75,0.05,0,Regular_Week,33.8,101.64,182.5,7.35,165000
2024-02-16,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,718624.55,0.0,0,Regular_Week,33.7,101.64,182.5,7.35,165000
2024-02-16,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,343064.13,0.0,0,Regular_Week,31.9,101.64,182.5,7.35,165000
2024-02-16,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,321992.93,0.15,0,Regular_Week,32.6,101.64,182.5,7.35,165000
2024-02-16,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,221146.28,0.05,0,Regular_Week,31.8,101.64,182.5,7.35,165000
2024-02-16,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,425609.11,0.0,0,Regular_Week,31.0,101.64,182.5,7.35,140000
2024-02-16,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,789342.8,0.15,0,Regular_Week,31.4,101.64,182.5,7.35,140000
2024-02-16,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,448393.07,0.15,0,Regular_Week,31.3,101.64,182.5,7.35,140000
2024-02-16,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,262715.26,0.0,0,Regular_Week,32.0,101.64,182.5,7.35,140000
2024-02-16,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,177361.29,0.0,0,Regular_Week,31.8,101.64,182.5,7.35,140000
2024-02-16,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,454679.08,0.0,0,Regular_Week,30.8,101.64,182.5,7.35,150000
2024-02-16,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,699608.3,0.0,0,Regular_Week,31.4,101.64,182.5,7.35,150000
2024-02-16,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,377902.91,0.0,0,Regular_Week,31.1,101.64,182.5,7.35,150000
2024-02-16,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,271401.14,0.0,0,Regular_Week,31.3,101.64,182.5,7.35,150000
